DATA_Y,ID,variable,original_value,recoded_midpoint
2021,2343347,INC_FAM_GOV_INCOME,NA,0
2021,2343378,INC_FAM_GOV_INCOME,NA,0
2021,2343764,INC_FAM_GOV_INCOME,NA,0
2021,2344375,INC_FAM_GOV_INCOME,NA,0
2021,2344565,INC_FAM_GOV_INCOME,NA,0
2021,2344806,INC_FAM_GOV_INCOME,NA,0
2021,2345727,INC_FAM_GOV_INCOME,NA,0
2021,2345829,INC_FAM_GOV_INCOME,NA,0
2021,2346161,INC_FAM_GOV_INCOME,NA,3499.5
2021,2346485,INC_FAM_GOV_INCOME,NA,0
2021,2347721,INC_FAM_GOV_INCOME,NA,3499.5
2021,2347995,INC_FAM_GOV_INCOME,NA,0
2021,2348613,INC_FAM_GOV_INCOME,NA,3499.5
2021,2348966,INC_FAM_GOV_INCOME,NA,0
2021,2349142,INC_FAM_GOV_INCOME,NA,0
2021,2349147,INC_FAM_GOV_INCOME,NA,0
2021,2349866,INC_FAM_GOV_INCOME,NA,4499.5
2021,2350463,INC_FAM_GOV_INCOME,NA,3499.5
2021,2350954,INC_FAM_GOV_INCOME,NA,0
2021,2351210,INC_FAM_GOV_INCOME,NA,8999.5
2021,2351432,INC_FAM_GOV_INCOME,NA,3499.5
2021,2351483,INC_FAM_GOV_INCOME,NA,0
2021,2351557,INC_FAM_GOV_INCOME,NA,499.5
2021,2351695,INC_FAM_GOV_INCOME,NA,12499.5
2021,2351747,INC_FAM_GOV_INCOME,NA,24999.5
2021,2351898,INC_FAM_GOV_INCOME,NA,24999.5
2021,2351901,INC_FAM_GOV_INCOME,NA,0
2021,2352150,INC_FAM_GOV_INCOME,NA,3499.5
2021,2352160,INC_FAM_GOV_INCOME,NA,0
2021,2352205,INC_FAM_GOV_INCOME,NA,0
2021,2352222,INC_FAM_GOV_INCOME,NA,3499.5
2021,2352241,INC_FAM_GOV_INCOME,NA,17499.5
2021,2352355,INC_FAM_GOV_INCOME,NA,0
2021,2352667,INC_FAM_GOV_INCOME,NA,0
2021,2352942,INC_FAM_GOV_INCOME,NA,0
2021,2353140,INC_FAM_GOV_INCOME,NA,12499.5
2021,2353162,INC_FAM_GOV_INCOME,NA,0
2021,2353205,INC_FAM_GOV_INCOME,NA,0
2021,2353731,INC_FAM_GOV_INCOME,NA,0
2021,2353820,INC_FAM_GOV_INCOME,NA,6999.5
2021,2353826,INC_FAM_GOV_INCOME,NA,3499.5
2021,2354095,INC_FAM_GOV_INCOME,NA,6999.5
2021,2354140,INC_FAM_GOV_INCOME,NA,0
2021,2354183,INC_FAM_GOV_INCOME,NA,6999.5
2021,2354717,INC_FAM_GOV_INCOME,NA,0
2021,2354884,INC_FAM_GOV_INCOME,NA,0
2021,2355021,INC_FAM_GOV_INCOME,NA,0
2021,2355108,INC_FAM_GOV_INCOME,NA,0
2021,2355630,INC_FAM_GOV_INCOME,NA,0
2021,2355676,INC_FAM_GOV_INCOME,NA,0
2021,2355732,INC_FAM_GOV_INCOME,NA,0
2021,2355825,INC_FAM_GOV_INCOME,NA,0
2021,2355995,INC_FAM_GOV_INCOME,NA,0
2021,2356753,INC_FAM_GOV_INCOME,NA,0
2021,2357115,INC_FAM_GOV_INCOME,NA,6999.5
2021,2357137,INC_FAM_GOV_INCOME,NA,0
2021,2357270,INC_FAM_GOV_INCOME,NA,0
2021,2357743,INC_FAM_GOV_INCOME,NA,0
2021,2357904,INC_FAM_GOV_INCOME,NA,0
2021,2358330,INC_FAM_GOV_INCOME,NA,0
2021,2358469,INC_FAM_GOV_INCOME,NA,6999.5
2021,2359217,INC_FAM_GOV_INCOME,NA,0
2021,2359944,INC_FAM_GOV_INCOME,NA,0
2021,2362170,INC_FAM_GOV_INCOME,NA,0
2021,2362250,INC_FAM_GOV_INCOME,NA,34999.5
2021,2362275,INC_FAM_GOV_INCOME,NA,6999.5
2021,2362335,INC_FAM_GOV_INCOME,NA,34999.5
2021,2362399,INC_FAM_GOV_INCOME,NA,0
2021,2362428,INC_FAM_GOV_INCOME,NA,17499.5
2021,2362440,INC_FAM_GOV_INCOME,NA,6999.5
2021,2362896,INC_FAM_GOV_INCOME,NA,0
2021,2362941,INC_FAM_GOV_INCOME,NA,12499.5
2021,2363184,INC_FAM_GOV_INCOME,NA,0
2021,2363416,INC_FAM_GOV_INCOME,NA,4499.5
2021,2363720,INC_FAM_GOV_INCOME,NA,4499.5
2021,2363722,INC_FAM_GOV_INCOME,NA,6999.5
2021,2363807,INC_FAM_GOV_INCOME,NA,0
2021,2363932,INC_FAM_GOV_INCOME,NA,0
2021,2364004,INC_FAM_GOV_INCOME,NA,0
2021,2364103,INC_FAM_GOV_INCOME,NA,3499.5
2021,2364216,INC_FAM_GOV_INCOME,NA,0
2021,2364301,INC_FAM_GOV_INCOME,NA,0
2021,2364743,INC_FAM_GOV_INCOME,NA,0
2021,2365149,INC_FAM_GOV_INCOME,NA,0
2021,2365996,INC_FAM_GOV_INCOME,NA,0
2021,2366183,INC_FAM_GOV_INCOME,NA,0
2021,2366387,INC_FAM_GOV_INCOME,NA,0
2021,2366645,INC_FAM_GOV_INCOME,NA,0
2021,2366666,INC_FAM_GOV_INCOME,NA,0
2021,2366944,INC_FAM_GOV_INCOME,NA,1499.5
2021,2367009,INC_FAM_GOV_INCOME,NA,3499.5
2021,2367059,INC_FAM_GOV_INCOME,NA,0
2021,2367306,INC_FAM_GOV_INCOME,NA,0
2021,2367393,INC_FAM_GOV_INCOME,NA,0
2021,2367721,INC_FAM_GOV_INCOME,NA,3499.5
2021,2367865,INC_FAM_GOV_INCOME,NA,0
2021,2368016,INC_FAM_GOV_INCOME,NA,0
2021,2368037,INC_FAM_GOV_INCOME,NA,0
2021,2368133,INC_FAM_GOV_INCOME,NA,0
2021,2368158,INC_FAM_GOV_INCOME,NA,5499.5
2021,2368159,INC_FAM_GOV_INCOME,NA,0
2021,2368307,INC_FAM_GOV_INCOME,NA,0
2021,2368403,INC_FAM_GOV_INCOME,NA,0
2021,2372473,INC_FAM_GOV_INCOME,NA,1499.5
2021,2372594,INC_FAM_GOV_INCOME,NA,0
2021,2372640,INC_FAM_GOV_INCOME,NA,0
2021,2372661,INC_FAM_GOV_INCOME,NA,0
2021,2373340,INC_FAM_GOV_INCOME,NA,24999.5
2021,2373804,INC_FAM_GOV_INCOME,NA,0
2021,2374527,INC_FAM_GOV_INCOME,NA,0
2021,2374617,INC_FAM_GOV_INCOME,NA,0
2021,3329082,INC_FAM_GOV_INCOME,NA,3499.5
2021,3329222,INC_FAM_GOV_INCOME,NA,17499.5
2021,3329332,INC_FAM_GOV_INCOME,NA,0
2021,3330072,INC_FAM_GOV_INCOME,NA,0
2021,3330268,INC_FAM_GOV_INCOME,NA,0
2021,3330873,INC_FAM_GOV_INCOME,NA,499.5
2021,3332142,INC_FAM_GOV_INCOME,NA,0
2021,3332612,INC_FAM_GOV_INCOME,NA,0
2021,3334680,INC_FAM_GOV_INCOME,NA,499.5
2021,3334835,INC_FAM_GOV_INCOME,NA,0
2021,3334910,INC_FAM_GOV_INCOME,NA,0
2021,3334913,INC_FAM_GOV_INCOME,NA,0
2021,3334930,INC_FAM_GOV_INCOME,NA,0
2021,3335910,INC_FAM_GOV_INCOME,NA,5499.5
2021,3336321,INC_FAM_GOV_INCOME,NA,0
2021,3336402,INC_FAM_GOV_INCOME,NA,0
2021,3336431,INC_FAM_GOV_INCOME,NA,0
2021,3336493,INC_FAM_GOV_INCOME,NA,0
2021,3336701,INC_FAM_GOV_INCOME,NA,0
2021,3336735,INC_FAM_GOV_INCOME,NA,0
2021,3336869,INC_FAM_GOV_INCOME,NA,0
2021,3336929,INC_FAM_GOV_INCOME,NA,0
2021,3337039,INC_FAM_GOV_INCOME,NA,0
2021,3337321,INC_FAM_GOV_INCOME,NA,0
2021,3337351,INC_FAM_GOV_INCOME,NA,4499.5
2021,3337357,INC_FAM_GOV_INCOME,NA,0
2021,3337498,INC_FAM_GOV_INCOME,NA,0
2021,3338039,INC_FAM_GOV_INCOME,NA,0
2021,3338294,INC_FAM_GOV_INCOME,NA,0
2021,3339272,INC_FAM_GOV_INCOME,NA,0
2021,3340181,INC_FAM_GOV_INCOME,NA,0
2021,3341689,INC_FAM_GOV_INCOME,NA,0
2021,3341879,INC_FAM_GOV_INCOME,NA,24999.5
2021,3341923,INC_FAM_GOV_INCOME,NA,24999.5
2021,3342931,INC_FAM_GOV_INCOME,NA,0
2021,3343025,INC_FAM_GOV_INCOME,NA,0
2021,3343074,INC_FAM_GOV_INCOME,NA,0
2021,3343165,INC_FAM_GOV_INCOME,NA,0
2021,3343578,INC_FAM_GOV_INCOME,NA,0
2021,3343994,INC_FAM_GOV_INCOME,NA,0
2021,3344097,INC_FAM_GOV_INCOME,NA,5499.5
2021,3344488,INC_FAM_GOV_INCOME,NA,0
2021,3344766,INC_FAM_GOV_INCOME,NA,1499.5
2021,3346618,INC_FAM_GOV_INCOME,NA,4499.5
2021,3346826,INC_FAM_GOV_INCOME,NA,0
2021,3346999,INC_FAM_GOV_INCOME,NA,12499.5
2021,3347327,INC_FAM_GOV_INCOME,NA,17499.5
2021,3347972,INC_FAM_GOV_INCOME,NA,0
2021,3348002,INC_FAM_GOV_INCOME,NA,0
2021,3348794,INC_FAM_GOV_INCOME,NA,0
2021,3349008,INC_FAM_GOV_INCOME,NA,0
2021,3349998,INC_FAM_GOV_INCOME,NA,0
2021,3350526,INC_FAM_GOV_INCOME,NA,0
2021,3351744,INC_FAM_GOV_INCOME,NA,0
2021,3352676,INC_FAM_GOV_INCOME,NA,0
2021,3353062,INC_FAM_GOV_INCOME,NA,8999.5
2021,3353256,INC_FAM_GOV_INCOME,NA,12499.5
2021,3353811,INC_FAM_GOV_INCOME,NA,0
2021,3353932,INC_FAM_GOV_INCOME,NA,0
2021,3354096,INC_FAM_GOV_INCOME,NA,8999.5
2021,3355146,INC_FAM_GOV_INCOME,NA,0
2021,3355237,INC_FAM_GOV_INCOME,NA,17499.5
2021,3355542,INC_FAM_GOV_INCOME,NA,0
2021,3355573,INC_FAM_GOV_INCOME,NA,0
2021,3355795,INC_FAM_GOV_INCOME,NA,24999.5
2021,3355817,INC_FAM_GOV_INCOME,NA,0
2021,3356058,INC_FAM_GOV_INCOME,NA,0
2021,3356460,INC_FAM_GOV_INCOME,NA,0
2021,3356595,INC_FAM_GOV_INCOME,NA,8999.5
2021,3356739,INC_FAM_GOV_INCOME,NA,0
2021,3356872,INC_FAM_GOV_INCOME,NA,0
2021,3356932,INC_FAM_GOV_INCOME,NA,3499.5
2021,3357510,INC_FAM_GOV_INCOME,NA,0
2021,3357563,INC_FAM_GOV_INCOME,NA,0
2021,3357861,INC_FAM_GOV_INCOME,NA,0
2021,3358133,INC_FAM_GOV_INCOME,NA,0
2021,3358645,INC_FAM_GOV_INCOME,NA,0
2021,3359017,INC_FAM_GOV_INCOME,NA,0
2021,3359370,INC_FAM_GOV_INCOME,NA,3499.5
2021,3359482,INC_FAM_GOV_INCOME,NA,0
2021,3359508,INC_FAM_GOV_INCOME,NA,0
2021,3359785,INC_FAM_GOV_INCOME,NA,0
2021,3359903,INC_FAM_GOV_INCOME,NA,0
2021,3365103,INC_FAM_GOV_INCOME,NA,4499.5
2021,3365870,INC_FAM_GOV_INCOME,NA,0
2021,3365888,INC_FAM_GOV_INCOME,NA,0
2021,3366062,INC_FAM_GOV_INCOME,NA,0
2021,3366514,INC_FAM_GOV_INCOME,NA,0
2021,3366747,INC_FAM_GOV_INCOME,NA,12499.5
2021,3366909,INC_FAM_GOV_INCOME,NA,8999.5
2021,3366920,INC_FAM_GOV_INCOME,NA,0
2021,3366969,INC_FAM_GOV_INCOME,NA,0
2021,3367088,INC_FAM_GOV_INCOME,NA,0
2021,3367101,INC_FAM_GOV_INCOME,NA,0
2021,3367426,INC_FAM_GOV_INCOME,NA,0
2021,3367990,INC_FAM_GOV_INCOME,NA,0
2021,3368058,INC_FAM_GOV_INCOME,NA,0
2021,3368092,INC_FAM_GOV_INCOME,NA,6999.5
2021,3368098,INC_FAM_GOV_INCOME,NA,0
2021,3368113,INC_FAM_GOV_INCOME,NA,0
2021,3368256,INC_FAM_GOV_INCOME,NA,0
2021,3368319,INC_FAM_GOV_INCOME,NA,0
2021,3368625,INC_FAM_GOV_INCOME,NA,12499.5
2021,3372508,INC_FAM_GOV_INCOME,NA,0
2021,3372683,INC_FAM_GOV_INCOME,NA,0
2021,3372875,INC_FAM_GOV_INCOME,NA,0
2021,3373394,INC_FAM_GOV_INCOME,NA,3499.5
2021,3373559,INC_FAM_GOV_INCOME,NA,0
2021,3373787,INC_FAM_GOV_INCOME,NA,0
2021,4330043,INC_FAM_GOV_INCOME,NA,3499.5
2021,4330460,INC_FAM_GOV_INCOME,NA,0
2021,4330930,INC_FAM_GOV_INCOME,NA,0
2021,4331655,INC_FAM_GOV_INCOME,NA,0
2021,4331683,INC_FAM_GOV_INCOME,NA,5499.5
2021,4332654,INC_FAM_GOV_INCOME,NA,0
2021,4332969,INC_FAM_GOV_INCOME,NA,0
2021,4333216,INC_FAM_GOV_INCOME,NA,0
2021,4334066,INC_FAM_GOV_INCOME,NA,0
2021,4334508,INC_FAM_GOV_INCOME,NA,0
2021,4334631,INC_FAM_GOV_INCOME,NA,4499.5
2021,4334643,INC_FAM_GOV_INCOME,NA,1499.5
2021,4334766,INC_FAM_GOV_INCOME,NA,0
2021,4335583,INC_FAM_GOV_INCOME,NA,0
2021,4336050,INC_FAM_GOV_INCOME,NA,0
2021,4336219,INC_FAM_GOV_INCOME,NA,499.5
2021,4336512,INC_FAM_GOV_INCOME,NA,0
2021,4336537,INC_FAM_GOV_INCOME,NA,0
2021,4337298,INC_FAM_GOV_INCOME,NA,0
2021,4337507,INC_FAM_GOV_INCOME,NA,0
2021,4337726,INC_FAM_GOV_INCOME,NA,0
2021,4338671,INC_FAM_GOV_INCOME,NA,24999.5
2021,4339198,INC_FAM_GOV_INCOME,NA,0
2021,4339596,INC_FAM_GOV_INCOME,NA,4499.5
2021,4339989,INC_FAM_GOV_INCOME,NA,0
2021,4340257,INC_FAM_GOV_INCOME,NA,0
2021,4340801,INC_FAM_GOV_INCOME,NA,24999.5
2021,4341269,INC_FAM_GOV_INCOME,NA,24999.5
2021,4341273,INC_FAM_GOV_INCOME,NA,0
2021,4342958,INC_FAM_GOV_INCOME,NA,0
2021,4342989,INC_FAM_GOV_INCOME,NA,0
2021,4343189,INC_FAM_GOV_INCOME,NA,5499.5
2021,4343402,INC_FAM_GOV_INCOME,NA,0
2021,4343530,INC_FAM_GOV_INCOME,NA,0
2021,4344182,INC_FAM_GOV_INCOME,NA,0
2021,4344356,INC_FAM_GOV_INCOME,NA,0
2021,4348090,INC_FAM_GOV_INCOME,NA,8999.5
2021,4348881,INC_FAM_GOV_INCOME,NA,0
2021,4348949,INC_FAM_GOV_INCOME,NA,0
2021,4348985,INC_FAM_GOV_INCOME,NA,12499.5
2021,4350041,INC_FAM_GOV_INCOME,NA,3499.5
2021,4350270,INC_FAM_GOV_INCOME,NA,0
2021,4352672,INC_FAM_GOV_INCOME,NA,3499.5
2021,4352922,INC_FAM_GOV_INCOME,NA,5499.5
2021,4353245,INC_FAM_GOV_INCOME,NA,5499.5
2021,4353708,INC_FAM_GOV_INCOME,NA,8999.5
2021,4353933,INC_FAM_GOV_INCOME,NA,0
2021,4354284,INC_FAM_GOV_INCOME,NA,0
2021,4354326,INC_FAM_GOV_INCOME,NA,1499.5
2021,4355027,INC_FAM_GOV_INCOME,NA,0
2021,4355078,INC_FAM_GOV_INCOME,NA,0
2021,4355604,INC_FAM_GOV_INCOME,NA,0
2021,4355979,INC_FAM_GOV_INCOME,NA,0
2021,4356063,INC_FAM_GOV_INCOME,NA,8999.5
2021,4357044,INC_FAM_GOV_INCOME,NA,0
2021,4357934,INC_FAM_GOV_INCOME,NA,0
2021,4358566,INC_FAM_GOV_INCOME,NA,0
2021,4358639,INC_FAM_GOV_INCOME,NA,0
2021,4358718,INC_FAM_GOV_INCOME,NA,0
2021,4358845,INC_FAM_GOV_INCOME,NA,0
2021,4365057,INC_FAM_GOV_INCOME,NA,0
2021,4365098,INC_FAM_GOV_INCOME,NA,0
2021,4365954,INC_FAM_GOV_INCOME,NA,0
2021,4367190,INC_FAM_GOV_INCOME,NA,0
2021,4367648,INC_FAM_GOV_INCOME,NA,4499.5
2021,4367658,INC_FAM_GOV_INCOME,NA,0
2021,4367868,INC_FAM_GOV_INCOME,NA,0
2021,4368131,INC_FAM_GOV_INCOME,NA,0
2021,4368231,INC_FAM_GOV_INCOME,NA,0
2021,4368247,INC_FAM_GOV_INCOME,NA,0
2021,4368285,INC_FAM_GOV_INCOME,NA,0
2021,4368528,INC_FAM_GOV_INCOME,NA,0
2021,4368566,INC_FAM_GOV_INCOME,NA,0
2021,4368593,INC_FAM_GOV_INCOME,NA,0
