variable,label,type,source
q81,Q8-1.請問您的信用貸款、汽車貸款、信用卡、現金卡總共借了多少錢?,haven_labelled,95
q82,Q8-2.請問您每個月要繳的信用貸款、汽車貸款、信用卡、現金卡等的貸款金額總共是多少?,haven_labelled,95
q9,Q9.請問您有沒有申請創業貸款?,haven_labelled,95
q91,Q9-1.請問您的創業貸款總共借了多少錢?,haven_labelled,95
q92,Q9-2.請問您每個月要繳的創業貸款總共是多少?,haven_labelled,95
q10,Q10.請問您主要工作的身分是?,haven_labelled,95
q101,Q10-1.請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己,haven_labelled,95
q102,Q10-2.請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少?,haven_labelled,95
q103,Q10-3.請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共是多少?【過去,haven_labelled,95
q104,Q10-4.請問您個人每個月的「房屋、土地出租租金」收入總共是多少?,haven_labelled,95
q105,Q10-5.除了以上這些收入以外，請問您個人每個月「其他」收入總共是多少?,haven_labelled,95
q11,Q11.除了您本人以外，家裡有沒有其他具有原住民身分的家人有固定收入?,haven_labelled,95
q111,Q11-1.包含您本人，全家每個月的「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁,haven_labelled,95
q112,Q11-2.包含您本人，全家每個月接受「政府津貼補助、各種保險」總收入是多少?【過去ㄧ年平,haven_labelled,95
q113,Q11-3.包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總收入是多少?【,haven_labelled,95
q114,Q11-4.包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少?【過去ㄧ年平均每,haven_labelled,95
q115,Q11-5.包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多少?【過去一年,haven_labelled,95
q121,Q12-1.請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少?【過去,haven_labelled,95
q122,Q12-2.請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少?【過去一年,haven_labelled,95
q123,Q12-3.請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市,haven_labelled,95
q124,Q12-4.請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少?【,haven_labelled,95
q125,Q12-5.請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少?【過去ㄧ年平均每,haven_labelled,95
q126,Q12-6.請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費,haven_labelled,95
q12_a_1,Q12-A.除了以上的支出，請問您家庭有沒有以下的支付?【逐一提示選項，選擇一】,haven_labelled,95
q12_a_2,Q12-A.除了以上的支出，請問您家庭有沒有以下的支付?【逐一提示選項，選擇二】,haven_labelled,95
q12_a_3,Q12-A.除了以上的支出，請問您家庭有沒有以下的支付?【逐一提示選項，選擇三】,haven_labelled,95
q12_a_4,Q12-A.除了以上的支出，請問您家庭有沒有以下的支付?【逐一提示選項，選擇四】,haven_labelled,95
q12_a_5,Q12-A.除了以上的支出，請問您家庭有沒有以下的支付?【逐一提示選項，選擇五】,haven_labelled,95
q12_a_6,Q12-A.除了以上的支出，請問您家庭有沒有以下的支付?【逐一提示選項，選擇六】,haven_labelled,95
q12_a_7,Q12-A.除了以上的支出，請問您家庭有沒有以下的支付?【逐一提示選項，選擇七】,haven_labelled,95
q12_a_8,Q12-A.除了以上的支出，請問您家庭有沒有以下的支付?【逐一提示選項，選擇八】,haven_labelled,95
q127,Q12-7.請問您全家每個月用在支付「打掃家庭、洗衣洗碗、請傭人等」的費用是多少?【過去ㄧ,haven_labelled,95
q128,Q12-8.請問您全家每個月用在支付「各項學費、補習費、報紙雜誌書籍文具等」的費用是多少?,haven_labelled,95
q129,Q12-9.請問您全家每個月用在支付「國內外旅遊、運動娛樂消遣」的費用是多少?【過去ㄧ年平,haven_labelled,95
q1210,Q12-10.請問您全家每個月用在支付「利息、各項貸款、跟會」的費用是多少?【過去ㄧ年平均,haven_labelled,95
q1211,Q12-11.請問您全家每個月用在支付「買衣服、鞋子、襪子各項衣物」的費用是多少?【過去ㄧ,haven_labelled,95
q1212,Q12-12.請問您全家每個月用在支付購買「傢俱、家庭電器、廚房用具等」的費用是多少?【過,haven_labelled,95
q1213,Q12-13.請問您全家每個月用在支付「兒童照顧、老人照顧、身心障礙者照顧等」的費用是多少,haven_labelled,95
q1214,Q12-14.請問您全家每個月用在支付其他費用，像是「牙膏洗髮精理髮沐浴用品、或是上餐廳咖,haven_labelled,95
q13_1,Q13.請問您個人目前有從事以下哪些投資?【訪員逐一提示選項，選擇一】,haven_labelled,95
q13_2,Q13.請問您個人目前有從事以下哪些投資?【訪員逐一提示選項，選擇二】,haven_labelled,95
q13_3,Q13.請問您個人目前有從事以下哪些投資?【訪員逐一提示選項，選擇三】,haven_labelled,95
q13_4,Q13.請問您個人目前有從事以下哪些投資?【訪員逐一提示選項，選擇四】,haven_labelled,95
q13_5,Q13.請問您個人目前有從事以下哪些投資?【訪員逐一提示選項，選擇五】,haven_labelled,95
q13_6,Q13.請問您個人目前有從事以下哪些投資?【訪員逐一提示選項，選擇六】,haven_labelled,95
q131,Q13-1.請問您個人每個月用於投資的金額是多少?,haven_labelled,95
q14,Q14.請問您個人每個月可以儲蓄(存錢)的金額是多少?,haven_labelled,95
q15,Q15.請問您或您的家人最需要政府提供什麼幫忙,haven_labelled,95
q16,Q16.請問您知不知道「原住民綜合發展基金貸款」?,haven_labelled,95
q161,Q16-1.請問您個人或您的家人有沒有申請「原住民綜合發展基金貸款」?,haven_labelled,95
q162_1,Q16-2.您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些?【可複選，選擇一】,haven_labelled,95
q162_2,Q16-2.您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些?【可複選，選擇二】,haven_labelled,95
q162_3,Q16-2.您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些?【可複選，選擇三】,haven_labelled,95
q162_4,Q16-2.您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些?【可複選，選擇四】,haven_labelled,95
q162_5,Q16-2.您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些?【可複選，選擇五】,haven_labelled,95
q163_1,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_2,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_3,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_4,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_5,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_6,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_7,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_8,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_9,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_10,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_11,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q163_12,Q16-3.希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊?【可複選,haven_labelled,95
q17_1,Q17.有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款?房屋貸款?創業貸款?【複選題，選,haven_labelled,95
q17_2,Q17.有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款?房屋貸款?創業貸款?【複選題，選,haven_labelled,95
q17_3,Q17.有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款?房屋貸款?創業貸款?【複選題，選,haven_labelled,95
q171,Q17-1.最希望從農會、儲蓄互助社，還是一般銀行取得貸款資金?,haven_labelled,95
c8,C8.請問您目前的職業是什麼?,haven_labelled,95
c9,C9.請問您目前的行業是什麼?,haven_labelled,95
c10,C10.受訪者的性別,haven_labelled,95
level,行政區域分層,haven_labelled,95
nfdisin,一般家庭五等分位組,haven_labelled,95
low,是否為低收入戶,haven_labelled,95
farm,農家與非農家,haven_labelled,95
weight,加權權值,numeric,95
weight_new,權值new,numeric,95
